翻訳ID,日本語,英語,中国語（簡体字）,韓国語,備考
,ムーヴェーターに乗り込もう。,Book it for the transporter!,进移形升降梯吧。,공간 엘리베이터에 타자고.,
day22_118,おいおい！,"What the hell, man?!",你干嘛呢！,이봐!,
,ムーヴェーターはそっちじゃないぞ。,The transporter isn't over there!,升降梯不是那个方向！,공간 엘리베이터는 그쪽에 없어.,
,とっとと逃げようぜ！,We've gotta move! Now!,咱俩得抓紧逃啊！,빨리 도망치자!,
day22_119,行先を指定してください。,Please select a destination.,请选择目的地。,행선지를 지정해 주십시오.,
day22_120,ここへ。,Let's see...,去这里。,여기로 가자.,
day22_121,モーリィ本拠地.gml,Mollie's Base.gml,莫莉大本营.gml,몰리의 본거지.gml,
day22_122,下水道か。,The sewer...,是下水道啊。,하수도네.,
day22_123,向こうの梯子を上れば,"If we can just get to the ladder, we'll be",沿着对面的梯子爬上去，,저쪽 사다리를 오르면,
,座標の場所に着くはずだけど……,able to make it back to the underground.,应该就能抵达给我的座标……,좌표가 있는 장소에 도착할 거야……,
,ここでも何かする必要があるのか？,Do we need to take care of anything here?,这里也需要进行什么操作吗？,"그런데, 여기서도 뭘 조작해야 하나?",
day22_124,前はゼロデイが手を加えた後だったけど……,Zero Day had this place all set up before.,上次是被零日摆弄过了……,전에는 Zero Day가 직접 조작했지만……,
,今回はどうなんだろうな。,Wonder if it's the same as back then.,这次又如何呢？,이번에는 어떠려나.,
day22_125,とりあえず、前みたいに,"Only one way to find out, right?",反正你可以跟上次一样，,일단 전에 했던 것처럼,
,ハンドルを回してみようぜ！,"Start crankin', Gio!",先转下阀门试试！,핸들을 돌려 보자고!,
day22_126,そうだね。調べてみよう。,Yeah. I might as well give it a try.,是啊。我试试吧。,"그래, 조사해 보자.",
day22_127,やるじゃないか！,"Nice work, man! There must be something in",很厉害嘛！,제법인데!,
,ゼロデイで更に,the water around here—it's like Zero Day,你在零日这几天，,Zero Day에 있는 동안,
,鍛えられたんじゃないか？,kicked your brain into overdrive!,是不是又长了不少本事？,실력이 더 좋아졌는걸?,
day22_128,別に……,I'm...just doing what I always did.,没啊……,완벽은 무슨……,
,前もやったことじゃないか。,"Besides, I didn't even need to hack",之前就做过类似的了。,전에도 이랬잖아.,
,それに、今回はハッキング関係ないよ。,anything to do it.,而且，这次又没黑什么东西。,거기다 이건 해킹과도 상관없고.,
day22_129,\C[1]（そういえば、ジェムのおかげで,\C[1](This NeuraGem is actually pretty handy.,\C[1]（这么说来，有了神经宝石，,"\C[1](그러고 보니, 젬 덕분에",
,いちいちPCを開かなくてもよくなって,I don't need to open my PC as much as,不用次次都开电脑了，,PC를 일일이 열지 않아도 되어,
,楽になったな……）,I did before.),比以前方便很多……）,많이 편해졌어……),
day22_130,「モーリィ・ハウス,"""The Bright House",【莫莉之家】,"""몰리 하우스",
,～モーリィ・リース・ストーリー～」,"~The Legendary Residence of Mollie Reiss~""",～莫莉·莉斯生平～," - 몰리 리스 일대기-""",
day22_131,「！　現在立ち入り禁止」,"""CAUTION: KEEP OUT""",【注意】目前禁止入馆！,"""주의! 현재 출입 금지""",
day22_132,立ち入り禁止……,We're not supposed to go in there.,禁止入馆……,출입 금지라……,
day22_133,ここは？,How about here?,这是什么地方？,여기는 어디야?,
day22_134,モーリィ・リースの秘密が眠る場所、だって。,This is where Mollie Reiss slept.,说是藏着莫莉·莉斯秘密的地方。,몰리 리스의 비밀이 잠든 곳이라는데.,
,Wiが座標をくれたんだ。,Wi told me it was classified intel.,Wi给我的座标。,Wi가 좌표를 남긴 곳이야.,
day22_135,秘密か……重要そうだけど、,"Classified, huh? Fancy.",秘密啊……貌似很重要，,비밀이라…… 중요한 곳이라기에는,
,それほど大きくはないんだな。,But it's way smaller than I imagined.,但这里看起来也不大啊。,그리 거창한 곳은 아니네.,
day22_136,地下に空間があるのかも。,There might be more space underground.,地下可能还有空间。,지하에 공간이 있을지도 모르니.,
day22_137,移動組替建築の構造は,You can't judge a book by its cover.,确实。移动机关房的构造，,이동식 재조립형 건축물 구조는,
,外からじゃ分からないしな。,Who knows what it's like on the inside?,在外面也看不出来。,외부에서 볼 수 없으니 말이야.,
day22_138,ともかく、入ってみようぜ！,"C'mon, let's go find out!",不管那么多了，进去看看再说！,일단 들어가 보자고!,
day22_139,うん。,Okay.,嗯。,그래.,
,\C[1]（この中にWiがいるのかな……）,\C[1](I wonder if Wi is in here somewhere.),\C[1]（Wi会不会在里面呢……）,\C[1](안쪽에 Wi가 있을까……),
day22_140,「モーリィ・ハウスへ,"""Welcome to the Bright House!",【感谢您到访莫莉之家。,"""몰리 하우스를 방문해 주셔서 ",
,　ご来場ありがとうございます。,We hope your visit is fun and educational.,本馆为实地体验型设施，,감사합니다. 이곳은 과거에 존재한,
day22_141,　当館は、かつて存在した”地球”という星で,This building was faithfully modeled after,建筑构造及外观设计灵感，,"""지구""라는 이름의 행성에 세웠던",
,　利用されていた”ホワイトハウス”という建物を,the historic Earth monument known as,来自曾经存在于行星“地球”上的,"""백악관""이라는 건물을 재현한",
,　再現した体験型施設です」,"the White House.""",建筑“白宫”】,"체험형 시설입니다.""",
day22_142,「当館では、,"""This facility is dedicated to Mollie",【莫莉·莉斯——,"""몰리 하우스에서는",
,　小さな青い星で人類の惑星移住を夢見――,"Reiss, the first space pioneer, who was",生于小小的蓝色星球，自小梦想人类能够,작고 푸른 별에서 인류의 이주를,
day22_143,　いつしかその夢を現実にした一人の女性,"born on the little blue dot called Earth.""",移居太空，也亲手实现了这一伟大愿景。,"꿈꾸던 여성, ""몰리 리스""가 그 꿈을",
,　”モーリィ・リース”の半生を体験しながら、,"""Journey through history and discover",在馆内，您将能与她对话，,"이루기까지의 역사를 체험하며,",
day22_144,　彼女との実際の会話や,the legend that is Mollie Reiss with our,并在游玩各类娱乐设施的同时，,실제 있었던 대화 내용 및,
,　様々なエンターテイメント,interactive facilities. We hope her story,体验她的前半生】,다양한 오락거리를 체험하실,
,　をお楽しみいただけます」,"delights you and dares you to dream!""",,"수 있습니다.""",
day22_145,「また、安全のため、,"""For the safety of our guests, the use",【此外，出于安全考虑，,"""몰리 하우스는 관람객 여러분의",
,　一部の電子機器は利用を制限させていただく,of electronic devices in this area is,您可能会被限制使用本馆内的,안전을 위해 일부 전자기기,
,　場合がございます」,"strictly prohibited.""",部分电子设备】,"이용을 제한하고 있습니다.""",
day22_146,モーリィの帽子だ。,This must be Mollie's hat.,是莫莉的帽子。,몰리가 썼던 모자다.,
,「西暦2532年　モーリィ・リースより贈呈」,The description near it says:,上面写着，,"서력 2532년, 몰리 리스 본인 증정",
,と書かれている。,"""Donated by Mollie Reiss. (2532 AE)""",“公元2532年 莫莉·莉斯赠”。,이라 쓰여 있다.,
day22_147,「館内では、,"""While inside of the facilities,",【请勿在本馆内使用相机闪光灯,"""몰리 하우스 내에서는",
,　カメラでのフラッシュ撮影等は,please refrain from using,进行拍摄等行为】,플래시를 사용한 카메라 촬영을,
,　ご遠慮ください」,"flash photography.""",,"자제해 주십시오.""",
day22_148,「小さなお子様をお連れのお客様は、,"""Parents and guardians: Please ensure the",【与小孩一同前来的游客，,"""어린아이와 함께 오신 보호자 분께서는",
,　お子様から目を離さないようご注意ください」,"safety of small children at all times.""",请时刻注意孩子的动向】,"아이의 안전에 주의해 주시기 바랍니다.""",
day22_149,「それでは、,"""Have a great day! We wish you",【以上就是游览本馆的注意事项，,"""그럼,",
,　どうぞいってらっしゃいませ」,"a magical, memorable visit.""",请继续享受您的观光之旅】,"즐거운 시간 되십시오.""",
day22_150,銅で作られたモーリィ・リースは,This bronze statue of Mollie is grinning,莫莉·莉斯的铜像看着我，,구리로 만든 몰리 리스상이,
,こちらへ無機質な笑顔を向けている。,"from ear to ear, with empty eyes.",脸上挂着没有温度的笑容。,감정 없는 미소를 보내고 있다.,
day22_151,マークの銅像だろうか。,This looks like a statue of Mark.,应该是马克的雕像。,마크의 동상 같다.,
day22_152,くそ……,Ngh... Shit!,可恶……,젠장……,
day22_153,大丈夫か？,Yumi! Are you okay?,你还好吗？,괜찮아?,
,Wiは？,Where's Wi?,Wi呢？,Wi는?,
day22_154,この奥だ。,Farther inside.,在里面。,안쪽에 있어.,
day22_155,……,...,……,……,
day22_156,……\.\.,...\.\.,……\.\.,……\.\.,
,ケイトだ。,Kate turned on us.,是凯特。,케이트 짓이야.,
day22_157,ケイトが、マークとかいうウイルスを,She's working with Mark. She even helped,是凯特煽动一个什么马克病毒，,케이트가 마크라는 바이러스와,
,そそのかして、アイツらを呼び寄せたんだ。,him call those Symbiote bastards here.,把那群人叫过来的。,공모해 놈들을 여기로 끌어들였어.,
,本人が言ってた。間違いねえ。,I know 'cause she confessed. To all of it.,她自己亲口说的，不会错。,"본인 입으로 말했으니, 틀림없을 거야.",
day22_158,……そうか。,...Right. Of course she did.,……这样啊。,……그랬구나.,
day22_159,……\.\.絶対に許さねえ。\.\.,That bitch...\.\. How could she betray us?!,……\.\.我要杀了她。\.\.,……\.\.용서할 수 없어.\.\.,
,殺してやる。あの女だけは……,"Once I find that dustball,\.\. I'll KILL her!",必须……杀了她……,그년만큼은 반드시 죽여버릴 거야……,
day22_160,……行くぞ、ジョバンニ。,"Let's go, Giovanni.",……走吧，乔班尼。,"……가자, 조반니.",
,これ以上リーダーを一人にしておけない。,The boss is waitin' for us.,不能再让首领落单了。,이 이상 리더를 혼자 둘 수는 없으니까.,
day22_161,壁のタレットに気をつけろ。,Just watch out for the wall turrets.,你当心墙上的炮台。,벽에 있는 토대를 조심해.,
day22_162,わかった。,Got it.,好。,알았어.,
